duration,rms_energy,max_amplitude,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate_mean,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,tempo,instrument,file_path,file_name
7.7,0.08168619,0.48132324,0.9459839,1970.1546165736888,377.58952259925644,3239.1255941735694,1576.5466264465258,0.06836525790662651,-281.2626,35.342617,167.94597,20.403595,-88.63105,13.837067,2.4816175,10.611849,13.750673,9.296748,-13.320858,8.036961,-12.201149,9.654666,-18.086699,8.076135,-3.324674,7.1451235,-16.492756,5.87039,-19.889227,9.362333,3.5497496,12.369415,0.80364686,9.305632,0.24020244,0.2860218,[75.99954044],khean-ss3,dataset\khean-ss3\Recording_215.wav,Recording_215.wav
9.3,0.07231811,0.43234253,0.8390808,2003.9532140224453,322.08014062915646,3260.400816805642,1614.8967839794911,0.07337612998753117,-285.45816,37.557037,182.09044,18.967255,-100.66193,17.491955,13.450341,9.833333,7.0002112,9.489752,-3.2063386,8.406897,-8.566659,7.7629,-15.9661665,9.09544,2.7200398,7.322941,-21.192165,7.2818317,-15.917448,8.871689,6.35538,8.444362,1.342097,8.149269,0.28732425,0.29708612,[77.13386194],khean-ss3,dataset\khean-ss3\Recording_216.wav,Recording_216.wav
8.4,0.06420204,0.42523193,0.7775574,2088.8693005830596,545.0779504247598,3517.9127055637086,1859.6823916917683,0.08008486921616022,-307.5737,79.07447,174.26317,26.137999,-83.95339,32.099926,20.428686,14.62994,1.2114111,13.543899,-11.636352,11.065652,-6.361852,9.090264,-7.375511,6.905534,2.8145623,6.853329,-24.394485,10.062386,-27.420347,9.31702,-3.0289843,7.48151,-4.1556497,6.238525,0.36325273,0.2990053,[114.84375],khean-ss3,dataset\khean-ss3\Recording_217.wav,Recording_217.wav
8.0,0.07518745,0.50253296,0.91900635,2323.4122294156846,406.5816470364336,3599.6962041440215,1744.7310619710809,0.10331677423007246,-278.7307,43.529743,182.84229,20.258095,-111.23232,13.696272,28.061161,11.300822,-8.473371,11.946114,-12.521213,10.25121,-4.3296824,7.6033244,-3.747843,6.7358623,9.436862,6.968471,-31.041103,7.777151,-30.793114,5.756733,-1.6098815,6.3729477,-3.1655881,6.5762115,0.3645711,0.2957832,[123.046875],khean-ss3,dataset\khean-ss3\Recording_218.wav,Recording_218.wav
7.0,0.07756144,0.4649353,0.9270325,2171.3983262013,385.5048110465125,3543.0511019123132,1773.9806659570647,0.09488041563018242,-270.72668,46.38766,189.96448,19.937069,-99.54621,16.1526,29.598745,11.221116,-6.9761934,12.202521,-15.797253,9.88264,-7.6813865,8.694558,-9.918195,6.3326883,6.70224,7.0378327,-30.28329,7.5097485,-32.564285,6.8570423,-0.865901,7.1783333,-3.3951461,7.3896747,0.35836646,0.29321262,[123.046875],khean-ss3,dataset\khean-ss3\Recording_219.wav,Recording_219.wav
7.2,0.072397344,0.45916748,0.87176514,2286.516438088833,450.7092904134225,3608.944038722826,1768.6233159022906,0.09998207276570048,-280.50763,51.13299,176.80772,21.140602,-103.272514,17.80623,19.830572,13.225902,-6.282864,13.721001,-17.051964,9.165416,-5.0272565,8.884695,-5.842712,7.561208,8.290253,7.496782,-28.452219,8.601935,-33.043446,6.495614,-1.8121732,5.8339267,-2.9623892,7.2699842,0.35942683,0.2915695,[126.04801829],khean-ss3,dataset\khean-ss3\Recording_220.wav,Recording_220.wav
7.5,0.078822695,0.4465027,0.8590698,2301.695445987453,403.3500229748821,3577.5450337412926,1736.9918237266218,0.1050741945626935,-277.12097,40.36217,183.3663,18.86985,-108.83945,14.342733,26.956438,12.472979,-9.575778,11.944578,-19.5334,8.832034,-7.077555,7.7499366,-6.7995467,6.6841407,10.009629,6.9560304,-29.580414,6.4963813,-35.293343,6.347217,-2.2147403,6.808476,-1.567166,5.5925965,0.3567913,0.29355446,[129.19921875],khean-ss3,dataset\khean-ss3\Recording_221.wav,Recording_221.wav
7.7,0.0742077,0.44384766,0.8635254,2154.7091706176507,357.373539275157,3509.166230351092,1786.7293392506194,0.09198365728539157,-275.82257,50.964226,186.0859,20.793049,-98.22537,16.02218,27.019726,12.77477,-7.783734,14.043817,-9.402322,9.912454,-9.108101,9.687157,-9.71871,7.904174,6.923044,7.332663,-28.551905,7.3359504,-30.469408,7.4204965,-3.4488451,6.8645954,-2.4015167,7.4941053,0.3517882,0.2900737,[126.04801829],khean-ss3,dataset\khean-ss3\Recording_222.wav,Recording_222.wav
7.9,0.070384234,0.43600464,0.8703003,2435.6508355220594,314.62926545012255,3638.7002684471368,1715.2920484553654,0.10646969071218795,-290.41464,44.840366,163.83966,20.262686,-118.55858,15.650897,18.924677,14.270936,-6.5562706,13.072075,-7.345276,12.831517,-1.6028868,8.523686,-3.8668065,7.873436,13.504001,10.368287,-26.01632,9.424746,-32.052834,6.0702643,-5.371854,6.612227,-2.8972085,6.0046945,0.35792613,0.2985848,[129.19921875],khean-ss3,dataset\khean-ss3\Recording_223.wav,Recording_223.wav
7.0,0.07663041,0.4683838,0.89227295,2279.2938663622444,418.8338999055677,3549.6931844682836,1700.8933600856012,0.10410107664800995,-280.1625,43.145855,183.99507,20.161285,-107.53906,14.586064,21.365755,13.230585,-5.7305827,11.756524,-16.689867,9.025461,-5.603866,7.021313,-5.780448,6.2526393,11.023873,7.4421926,-26.93076,7.6571784,-32.84774,5.693112,1.7250329,6.4270167,-0.87953544,5.2614684,0.36189258,0.2949031,[132.51201923],khean-ss3,dataset\khean-ss3\Recording_224.wav,Recording_224.wav
7.0,0.037715096,0.21746826,0.3968811,1600.473797333465,611.1632191520349,2745.4655433768658,1767.7239581271,0.050522938691956884,-350.35464,48.836212,188.93071,22.553408,-43.573917,23.478033,7.455713,15.679245,5.9020295,11.812507,-2.848996,11.719201,-12.79909,6.4280286,-19.860975,7.2307487,-6.13727,6.161508,-5.38751,7.895669,-12.657435,7.2972145,-21.04776,8.627188,-12.973242,7.982792,0.30756754,0.2929177,[82.03125],khean-ss4,dataset\khean-ss4\Recording_225.wav,Recording_225.wav
6.5,0.019546043,0.14477539,0.27438354,1944.074437609278,624.6725417398658,3202.3333740234375,1824.2740885412188,0.07847115652901786,-400.7353,45.60175,177.67552,18.262579,-59.14964,21.014404,3.794866,11.68815,19.882027,11.343479,-5.7684097,8.491862,-19.681562,8.387269,-24.904566,7.92321,-6.161634,7.976716,-4.155309,6.008624,-11.9616995,7.3116703,-6.97326,6.5713606,-7.6435266,6.8508162,0.3189238,0.28756246,[84.72079918],khean-ss4,dataset\khean-ss4\Recording_226.wav,Recording_226.wav
6.9,0.022952395,0.12973022,0.24423218,1806.5573329558388,597.5711579775245,2986.528607536765,1760.9153251816097,0.06825761554621848,-397.51865,45.328827,191.35263,20.503918,-63.002186,19.746988,6.6689115,13.138597,17.273994,11.9920025,-1.3627088,10.278126,-20.022549,8.604183,-26.88051,7.939564,-4.902126,8.071773,-5.8684244,5.631331,-15.118694,8.42691,-12.612264,7.087782,-10.216483,7.610359,0.29343724,0.28868473,[166.70866935],khean-ss4,dataset\khean-ss4\Recording_227.wav,Recording_227.wav
6.6,0.026439833,0.14840698,0.28674316,1773.5714716578766,537.1930334464981,3015.745911824473,1720.1904630180386,0.06578581530096661,-380.21292,44.4768,192.99557,18.984104,-64.07134,19.564602,7.4602456,11.762065,16.01811,13.107241,-7.1549325,8.4544525,-21.222452,8.525899,-27.53379,8.164496,-6.1026645,7.971212,-5.155828,5.549269,-16.734047,7.2386303,-15.501687,6.7332716,-13.643341,5.9812965,0.29986632,0.28792232,[84.72079918],khean-ss4,dataset\khean-ss4\Recording_228.wav,Recording_228.wav
6.8,0.01884628,0.1043396,0.20275879,2069.727253901856,617.7229257552771,3281.1677587723975,1859.0216446484847,0.08261118813993173,-415.131,46.857742,182.86366,24.773432,-73.20679,18.276354,15.063316,13.2363615,10.098762,13.357468,0.0102073485,11.724337,-13.556875,11.302389,-20.482817,9.847316,-3.9045136,8.164838,-2.2109969,9.344975,-9.840361,6.284146,-10.384571,7.8586264,-8.501238,6.7105556,0.27643785,0.29031888,[172.265625],khean-ss4,dataset\khean-ss4\Recording_229.wav,Recording_229.wav
8.4,0.027473902,0.1499939,0.29953003,1694.8171444779503,519.3382086381486,2746.43514222203,1763.2064693244681,0.058078491885359115,-368.87344,42.293823,195.09384,19.405838,-58.836346,18.807692,-1.4530834,14.513367,-5.554509,13.93652,-1.5794728,9.49874,-10.375607,9.008257,-16.320225,7.3737583,2.390471,8.740791,-6.697896,6.743926,-13.304968,7.3691306,-16.24302,6.6778874,-9.025486,7.0045176,0.28981072,0.29645148,[166.70866935],khean-ss4,dataset\khean-ss4\Recording_230.wav,Recording_230.wav
7.0,0.028920483,0.1663208,0.3196106,1796.962102960121,522.0814291136712,2889.091651119403,1836.8754373400234,0.061028678223466006,-367.311,49.03533,193.1125,21.272678,-66.88862,19.433342,5.122288,15.240661,-6.587871,13.092301,2.8026142,11.679504,-11.573202,10.310533,-19.667908,8.263037,1.1719897,7.9322844,-5.8131337,10.62293,-11.2270975,8.390815,-18.084867,7.535562,-11.373699,7.2425747,0.28787228,0.2889409,[84.72079918],khean-ss4,dataset\khean-ss4\Recording_231.wav,Recording_231.wav
6.9,0.030073706,0.14804077,0.28045654,1765.0442692224542,516.412535076401,2875.2073759191176,1876.3024860785804,0.05800288865546219,-356.0051,45.58735,190.5586,19.658789,-61.603218,15.668633,1.9037626,12.989524,-13.926644,12.703497,4.378093,9.415755,-7.8664293,8.660469,-14.412494,7.870406,-2.8217545,8.660652,-9.753116,6.9545302,-9.598257,7.2955728,-18.78357,8.388559,-12.287695,7.55174,0.30592203,0.2934247,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_232.wav,Recording_232.wav
7.0,0.09744368,0.6092529,1.087616,1897.19174695167,605.4509893830889,3488.7360074626868,1998.132584761095,0.05697424336650083,-245.39226,54.749798,180.75745,24.70035,-64.55387,19.844084,27.266079,19.03973,-13.826269,28.171497,1.9725446,14.196249,-17.749105,12.398131,-22.000023,8.421453,-16.932981,9.114452,-9.317194,8.516199,-3.8889196,6.464115,-18.321041,7.9094496,-10.455265,8.366925,0.31513688,0.29548714,[166.70866935],khean-ss4,dataset\khean-ss4\Recording_233.wav,Recording_233.wav
6.9,0.09965373,0.69503784,1.3310852,2090.31033119921,527.7366730614189,3246.591796875,2035.0881995999175,0.07054720325630252,-258.73355,45.70631,160.10019,29.039236,-67.69121,14.687703,-0.58249134,13.549597,-34.756413,14.056458,12.974653,15.873603,-15.216517,13.040081,-21.809013,11.770941,-14.687825,9.104674,-6.0040245,10.427971,-3.0217333,7.3132567,-15.153197,8.853839,-7.0899587,10.016653,0.29489535,0.30009267,[172.265625],khean-ss4,dataset\khean-ss4\Recording_234.wav,Recording_234.wav
6.9,0.10836435,0.7628174,1.4435425,1673.7693122945893,489.65985175087144,2693.6408547794117,1954.7214733858837,0.047589778098739495,-240.42303,53.928127,186.90178,20.50792,-50.95904,14.718165,5.3343773,16.920778,-42.230385,14.30215,-0.7218264,11.55852,-20.043863,9.265891,-30.595753,8.295361,-12.71715,8.493899,-4.94334,5.318852,-11.682789,6.1695566,-22.623348,7.6806254,-15.997314,6.255351,0.30714196,0.29296383,[166.70866935],khean-ss4,dataset\khean-ss4\Recording_235.wav,Recording_235.wav
6.8,0.10640692,0.68795776,1.3699951,1799.9685969237555,517.6355838732383,3085.5683727069113,2008.1196539463401,0.05364011172141638,-239.19899,56.88149,179.44856,22.659737,-54.309124,18.663383,8.450498,16.80149,-36.8954,15.6734705,-4.0925407,17.55232,-26.00737,11.291362,-28.687384,7.812978,-9.098452,8.251743,-7.5022287,6.6741724,-11.020381,6.1984053,-23.536184,7.138851,-16.873898,7.6114297,0.30073223,0.29143867,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_236.wav,Recording_236.wav
6.5,0.10990694,0.7277832,1.4022522,1645.9741026706417,451.31599808071707,2721.33544921875,1884.984610778835,0.047885567801339284,-238.0097,54.211617,189.34126,20.137035,-55.848896,15.634064,7.9015274,15.668767,-32.98733,12.931782,-6.079502,10.447723,-26.021778,9.370336,-27.381042,9.473097,-14.346209,6.2269387,-7.955721,6.5681014,-5.226631,5.7807384,-27.561245,8.063786,-19.349682,7.168103,0.30106395,0.28748673,[172.265625],khean-ss4,dataset\khean-ss4\Recording_237.wav,Recording_237.wav
6.7,0.10833121,0.71572876,1.3094177,1971.818599594672,601.8490912979277,3415.471503973832,2126.8975819254783,0.05938784061418685,-250.22226,63.853416,165.39882,25.480635,-58.929283,21.211376,1.2802185,19.14655,-43.89807,16.404037,-2.184212,15.254933,-24.696709,12.966549,-20.382935,8.871745,-16.452295,12.17898,-8.839176,8.76027,-1.5673591,5.783228,-18.912846,7.0877953,-12.497654,8.090035,0.2791105,0.28814507,[172.265625],khean-ss4,dataset\khean-ss4\Recording_238.wav,Recording_238.wav
6.8,0.016223261,0.08514404,0.16064453,1859.0799149079917,579.3327358039977,3305.750886572099,1942.1197811479917,0.06157509865614334,-411.64853,46.97434,197.0367,19.499834,-67.50437,17.754622,16.259905,14.208635,-4.5176635,11.147549,-11.016659,8.867708,-1.3421755,7.755512,-10.097174,8.90519,3.572963,7.4414835,1.8704488,8.18949,-7.235384,6.681743,-7.637132,7.3198586,-11.14526,8.198148,0.29701534,0.2910005,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_239.wav,Recording_239.wav
6.9,0.017803783,0.088012695,0.17544556,1827.8120132276179,577.2411258465542,3160.458984375,1862.0947938379993,0.06453929227941177,-407.1253,45.594147,199.95694,20.868952,-67.31346,17.907736,13.925804,14.047574,-0.79591674,11.05975,-11.117565,9.721394,-3.5238342,7.047206,-10.788373,7.7421346,5.8641963,7.956907,5.2779555,6.7751813,-3.2154915,7.0546613,-5.440405,7.9334116,-12.087672,7.5993414,0.28103387,0.287322,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_240.wav,Recording_240.wav
6.8,0.018177282,0.10202026,0.18890381,1817.9308953778623,594.5228531134944,3182.210564206485,1861.6762122654764,0.06538719203284983,-399.87183,41.277798,193.89029,19.199638,-61.23516,18.401546,11.139097,13.613486,0.6930645,10.85588,-15.150687,10.142391,-2.1328652,7.8818274,-10.768293,8.31793,3.1840649,7.6309204,4.6200547,6.863468,-2.11901,6.175351,-6.6187954,8.016635,-14.71374,7.5214186,0.2935377,0.28390566,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_241.wav,Recording_241.wav
6.2,0.015073657,0.07336426,0.1451416,2067.1425736179444,650.6473276614431,3475.5797313084113,1991.202779978915,0.07431275554906543,-406.73132,43.981304,190.96198,23.45424,-78.511665,15.089447,21.307392,12.902408,-3.7678382,11.541582,-5.0110235,10.538146,-9.324454,7.110665,-16.645092,8.486149,-3.339744,8.219053,1.5797368,7.922899,-6.291586,6.560157,-4.8613772,7.906322,-12.246572,6.374054,0.3190416,0.29200855,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_242.wav,Recording_242.wav
8.3,0.015595867,0.07858276,0.14804077,2028.8907135839788,506.9170743281666,3444.920987215909,1936.8359703521758,0.07533257757867133,-406.76376,39.82944,191.30856,17.765081,-79.26157,14.391534,19.268723,13.013567,-4.1673145,10.418253,-7.92639,10.510746,-6.8944383,7.1152945,-20.930637,8.152893,-5.2139344,8.031457,2.1614628,8.966957,-2.625336,5.977753,-4.3095484,7.142761,-13.598817,5.3989944,0.30017063,0.29151055,[166.70866935],khean-ss4,dataset\khean-ss4\Recording_243.wav,Recording_243.wav
6.7,0.015626373,0.08905029,0.16357422,1928.7273328480298,556.745397049375,3353.442467290225,1971.4328145163256,0.07072475129757785,-405.21783,46.048866,195.09558,18.020412,-69.787994,16.027294,19.18048,14.225218,-8.942173,11.644721,-6.709221,10.44739,-7.0895524,7.1457667,-17.21006,9.854139,-5.051726,7.4131503,-5.79424,7.2928357,-4.5237503,6.94394,-7.0188575,7.190843,-13.573663,6.7178288,0.30872235,0.28915614,[83.35433468],khean-ss4,dataset\khean-ss4\Recording_244.wav,Recording_244.wav
7.0,0.04885703,0.27087402,0.54055786,1821.3240121651756,683.807191888458,3299.865176072761,1829.85982139012,0.056057602611940295,-342.1451,61.050636,191.20784,32.168945,-69.85834,12.35103,7.1861987,9.294382,-0.2451264,16.99279,-11.400828,13.178591,3.725125,14.584047,-9.4006405,7.2152667,-3.9617476,6.7312098,-6.5650463,10.489703,-7.560041,8.701475,-0.8203102,7.8029675,-5.34069,6.3588,0.40241477,0.3202467,[112.34714674],khean-ss5,dataset\khean-ss5\Recording_246.wav,Recording_246.wav
7.2,0.048793465,0.26742554,0.52853394,1836.8503044107865,518.4796536147809,3296.729930932971,1680.173239219081,0.06387599386070854,-311.97043,38.954655,200.80446,18.949003,-85.51308,12.000069,7.5858417,8.784633,-2.9378235,9.104288,-15.462628,9.204488,-3.5548337,7.3530626,-4.9399137,6.0312486,5.845317,6.1607685,-9.551786,7.559831,-6.879765,5.526031,5.2711406,6.712736,-1.3793187,6.0297995,0.27514178,0.28958207,[123.046875],khean-ss5,dataset\khean-ss5\Recording_247.wav,Recording_247.wav
6.9,0.04468499,0.24884033,0.47268677,1863.7259788627516,508.1168920779446,3331.1684283088234,1686.6803655593353,0.0639008337710084,-315.1137,37.92286,200.83786,20.035267,-87.08582,11.623157,7.158029,7.801899,-7.438607,8.771675,-17.354435,8.64757,2.0056374,6.8431077,-4.1082706,6.704764,6.247448,5.6330776,-6.2196546,6.204831,-7.7257123,5.965076,2.9207757,5.698763,-0.6592202,6.112456,0.29037628,0.28801173,[123.046875],khean-ss5,dataset\khean-ss5\Recording_248.wav,Recording_248.wav
6.9,0.04332835,0.21859741,0.43295288,1710.3348866864949,364.494743559871,3112.2173713235293,1724.596894761864,0.05393579306722689,-308.6398,38.570282,206.44089,17.4019,-74.78519,10.675698,8.711936,8.692426,-10.342447,10.143745,-17.465908,9.152137,-1.4546369,6.9417725,-11.710952,5.394158,0.77045184,5.7735963,-7.3206472,6.571097,-9.707049,6.3064647,0.41266873,5.170125,-3.5913496,6.1095576,0.30693278,0.29295704,[126.04801829],khean-ss5,dataset\khean-ss5\Recording_249.wav,Recording_249.wav
6.9,0.04249346,0.23361206,0.45837402,1918.153078625323,480.9837997679575,3311.770450367647,1677.890237254869,0.062279247636554624,-325.687,35.75107,194.9087,18.003237,-92.9318,12.536876,-2.0530195,7.9130154,-7.787816,8.027812,-17.491531,8.436863,4.15555,6.504691,-0.4981459,7.079719,9.481034,7.569238,-3.6080747,6.9423347,-8.2797785,5.468208,3.071428,5.9598904,-1.9082273,5.9895554,0.26133013,0.28911805,[126.04801829],khean-ss5,dataset\khean-ss5\Recording_250.wav,Recording_250.wav
6.9,0.04965742,0.24746704,0.49261475,1810.389113367247,481.1304777665639,3319.298023897059,1715.0229238774384,0.06410763524159664,-305.81097,37.475304,199.81934,17.7434,-81.13999,10.741816,10.898613,8.907079,-6.5325775,10.630709,-14.909136,8.078341,-4.273992,9.553488,-7.677294,6.7619777,2.8639915,6.817557,-8.267615,7.8638077,-8.205527,5.904524,2.0956068,6.1702385,1.5611162,6.9134536,0.28457886,0.2900277,[126.04801829],khean-ss5,dataset\khean-ss5\Recording_251.wav,Recording_251.wav
6.9,0.05127996,0.27282715,0.5236511,1708.1134817936752,590.5507184574451,3120.1068474264707,1706.4666858593853,0.05679080225840336,-335.33066,69.00585,197.65291,25.890434,-61.100834,21.403404,-0.42782506,21.723999,10.514972,17.406029,-11.431453,11.809668,-2.5457873,8.350154,-3.5023117,7.58777,-14.810642,7.4325743,-16.4923,9.621664,-4.1684604,7.1653953,-2.995886,9.718902,-6.6911116,9.660881,0.3675957,0.2975213,[112.34714674],khean-ss5,dataset\khean-ss5\Recording_252.wav,Recording_252.wav
6.7,0.04059428,0.21542358,0.40795898,1835.8810610804485,503.1450303949402,3411.6715269517736,1637.8300954152494,0.07133805958044982,-327.14453,38.21114,208.55305,20.960243,-79.119835,13.916164,5.197469,13.981499,10.49841,12.515419,-19.995783,9.27294,1.7271146,7.186933,4.3413997,6.905238,-2.3351767,8.339225,-7.0967607,8.199931,0.45096394,6.449012,5.8134475,6.5760517,-6.4966373,7.8616095,0.29418996,0.2927394,[132.51201923],khean-ss5,dataset\khean-ss5\Recording_253.wav,Recording_253.wav
6.7,0.042035513,0.23852539,0.4716797,1843.0666325639395,489.98042679234044,3446.61641368404,1774.5563158700472,0.06261404492863322,-313.99155,41.862743,200.55756,19.887096,-76.5216,14.423026,15.272155,12.834652,-2.4577236,12.474581,-17.867367,8.155404,-1.848903,7.2738867,-6.3511653,5.8013673,-10.009454,6.3709707,-8.222035,6.691939,-1.1904649,5.9861856,-1.3547195,6.8563695,-0.8510003,6.646401,0.27947173,0.28685212,[129.19921875],khean-ss5,dataset\khean-ss5\Recording_254.wav,Recording_254.wav
6.6,0.04577734,0.32681274,0.6126709,1877.5182258554175,479.44096392129944,3454.0922945957823,1793.1182403956764,0.08097917124340949,-308.67502,43.660446,201.59277,20.407867,-69.29143,11.391463,16.007174,13.381126,-0.8589375,13.773819,-20.142595,10.497656,-6.98979,8.005143,-8.318538,7.291511,-9.514996,7.538692,-9.996617,7.38947,-2.4835322,6.52279,-0.14602913,7.957964,-5.5030375,6.053817,0.31304285,0.28975725,[129.19921875],khean-ss5,dataset\khean-ss5\Recording_255.wav,Recording_255.wav
7.0,0.042490028,0.27670288,0.5165405,2017.3066646599436,530.0823146287462,3575.225921175373,1801.512751153241,0.08913359634121061,-311.86053,40.352962,197.80621,20.969355,-77.56764,12.764849,16.534369,14.438549,-3.4325616,13.579103,-25.622204,9.789067,-7.3102455,8.359542,-0.91258407,6.518748,-7.702292,7.303586,-12.398976,6.8767757,-0.93879145,6.4251337,-1.0831153,6.883557,-9.451102,5.8116784,0.3177775,0.2920073,[132.51201923],khean-ss5,dataset\khean-ss5\Recording_256.wav,Recording_256.wav
